ID_MISSION,TYPE_MISSION,VILLE_DEPART,VILLE_DESTINATION,TRANSPORT,ALLER_RETOUR,IMPACT_CARBONE
Shanghai_202606227,Conference,Shanghai,Rabat,Avion,oui,1.6806601318820653
Shanghai_202606228,Training,Shanghai,Shanghai,Transports en commun,oui,0.00032
Shanghai_202606229,Business Meeting,Shanghai,Lille,Avion,oui,1.396756559964023
Shanghai_2026062210,Development,Shanghai,Wellington,Avion,non,1.4951151246865824
Shanghai_2026062211,Business Meeting,Shanghai,Osaka,Avion,oui,0.2726737248640281
Shanghai_2026062212,Conference,Shanghai,Lille,Avion,oui,1.396756559964023
BERLIN_202606230,Training,Berlin,Montreal,Avion,oui,0.9261477338631776
BERLIN_202606231,Development,Berlin,Melbourne,Avion,oui,2.4424900332385766
BERLIN_202606232,Development,Shanghai,New-York,Avion,oui,1.8169194861576556
BERLIN_202606233,Internal Meeting,Shanghai,Sao Paulo,Avion,oui,2.8362472692793705
BERLIN_202606234,Conference,Paris,Oslo,Avion,oui,0.2687199100657109
BERLIN_202606235,Development,Shanghai,Lille,Avion,oui,1.396756559964023
BERLIN_202606236,Internal Meeting,Berlin,Stockholm,Avion,oui,0.23365209633025752
BERLIN_202606237,Training,Berlin,Vancouver,Avion,oui,1.2271526170062694
BERLIN_202606238,Business Meeting,Berlin,London,Avion,oui,0.2646797773164078
BERLIN_202606239,Internal Meeting,Berlin,Berlin,Transports en commun,oui,0.00032
LONDON_202606230,Business Meeting,London,Vancouver,Avion,oui,1.1665902264912014
LONDON_202606231,Internal Meeting,London,Tunis,Avion,non,0.41208934063584424
LONDON_202606232,Internal Meeting,London,Melbourne,Avion,oui,2.583802037335948
LONDON_202606233,Development,London,Oslo,Avion,oui,0.23341689455796424
LONDON_202606234,Business Meeting,London,Vancouver,Avion,oui,1.1665902264912014
LONDON_202606235,Development,New-York,Washington,Taxi,oui,0.16393043645756034
LONDON_202606236,Business Meeting,London,Pekin,Avion,oui,1.2517376203157784
LONDON_202606237,Training,London,Lille,Avion,oui,0.08722071305468451
LA_202606230,Internal Meeting,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_202606231,Conference,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_202606232,Internal Meeting,Los Angeles,Tokyo,Avion,oui,1.3536910452568316
LA_202606233,Business Meeting,Los Angeles,Buenos Aires,Avion,oui,1.5119532616612168
LA_202606234,Training,Los Angeles,Los Angeles,Transports en commun,oui,0.00032
LA_202606235,Business Meeting,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_202606236,Business Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_202606237,Training,Los Angeles,Rio de Janeiro,Avion,oui,1.555835237271647
LA_202606238,Business Meeting,Los Angeles,Lima,Avion,oui,1.0367011522757683
LA_202606239,Development,New-York,Montreal,Avion,oui,0.16224264853993534
LA_2026062310,Development,Los Angeles,Osaka,Avion,oui,1.4112512677938975
LA_2026062311,Internal Meeting,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026062312,Business Meeting,Los Angeles,Vancouver,Avion,non,0.34272661539320814
LA_2026062313,Development,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026062314,Conference,Los Angeles,Compiègne,Avion,oui,1.3925860488146178
LA_2026062315,Development,Los Angeles,Tokyo,Avion,oui,1.3536910452568316
LA_2026062316,Development,Los Angeles,Melbourne,Avion,non,1.9561326399590002
LA_2026062317,Training,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_2026062318,Business Meeting,Berlin,Pekin,Avion,oui,1.1327413122604757
LA_2026062319,Internal Meeting,Los Angeles,Mexico,Avion,oui,0.38320138291896094
LA_2026062320,Training,Los Angeles,Pekin,Avion,oui,1.5439352100455292
LA_2026062321,Conference,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_2026062322,Conference,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026062323,Development,Los Angeles,Tunis,Avion,oui,1.640767642851203
LA_2026062324,Training,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026062325,Development,Los Angeles,New-York,Avion,oui,0.6126510922336345
LA_2026062326,Conference,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026062327,Training,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_2026062328,Conference,Los Angeles,Dubaï,Avion,oui,2.0493842213954947
LA_2026062329,Conference,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_2026062330,Conference,Los Angeles,Lima,Avion,oui,1.0367011522757683
NewYork_202606230,Business Meeting,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_202606231,Conference,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_202606232,Internal Meeting,New-York,New-York,Transports en commun,oui,0.00032
NewYork_202606233,Business Meeting,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_202606234,Development,New-York,Rio de Janeiro,Avion,oui,1.1936436319563202
NewYork_202606235,Conference,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_202606236,Training,New-York,Oslo,Avion,oui,0.9134075588093487
Paris_202606230,Conference,Paris,Bordeaux,Avion,oui,0.15313514345282228
Paris_202606231,Training,Paris,Rabat,Avion,oui,0.3572164423320607
Paris_202606232,Training,Paris,Pekin,Avion,oui,1.2633382822788028
Paris_202606233,Business Meeting,Shanghai,Los Angeles,Avion,oui,1.600472390929126
Paris_202606234,Business Meeting,Paris,Compiègne,Train,non,0.0003444067835333735
Paris_202606235,Business Meeting,Paris,Pekin,Avion,oui,1.2633382822788028
Paris_202606236,Conference,Paris,London,Avion,oui,0.11318954553164326
Paris_202606237,Internal Meeting,Paris,Auckland,Avion,non,2.833447079673439
Paris_202606238,Conference,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_202606239,Development,Paris,Washington,Avion,oui,0.9515926527898403
Paris_2026062310,Conference,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_2026062311,Internal Meeting,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_2026062312,Conference,Paris,Tokyo,Avion,oui,1.4913752121684454
Paris_2026062313,Training,Shanghai,New-York,Avion,oui,1.8169194861576556
Paris_2026062314,Internal Meeting,Paris,Dubaï,Avion,oui,0.811886676556389
Paris_2026062315,Training,Paris,Washington,Avion,oui,0.9515926527898403
Paris_2026062316,Internal Meeting,Paris,Stockholm,Avion,oui,0.3064524506233772
Paris_2026062317,Conference,New-York,Sidney,Avion,oui,2.4447508211780637
Paris_2026062318,Development,Paris,Lille,Train,oui,0.0009831170647295673
Paris_2026062319,Business Meeting,Paris,Auckland,Avion,non,2.833447079673439
Paris_2026062320,Business Meeting,Paris,London,Avion,oui,0.11318954553164326
Paris_2026062321,Development,Paris,Oslo,Avion,oui,0.2687199100657109
Paris_2026062322,Development,Paris,Dubaï,Avion,oui,0.811886676556389
Paris_2026062323,Business Meeting,Paris,London,Avion,oui,0.11318954553164326
Paris_2026062324,Development,Paris,Dubaï,Avion,oui,0.811886676556389
Paris_2026062325,Development,Paris,Melbourne,Avion,oui,2.566770544094725
Paris_2026062326,Business Meeting,Paris,Lille,Avion,oui,0.07735254222921424
Paris_2026062327,Training,Paris,Rabat,Avion,oui,0.3572164423320607
Paris_2026062328,Business Meeting,Paris,Dubaï,Avion,oui,0.811886676556389
Shanghai_202606230,Internal Meeting,New-York,Rio de Janeiro,Avion,non,1.1936436319563202
Shanghai_202606231,Internal Meeting,Shanghai,Buenos Aires,Avion,oui,2.9995995303516705
Shanghai_202606232,Business Meeting,Paris,Sidney,Avion,oui,2.5924955976413657
Shanghai_202606233,Conference,Shanghai,Montreal,Avion,oui,1.7394202362904245
Shanghai_202606234,Business Meeting,Shanghai,Rio de Janeiro,Avion,oui,2.7870907514863834
Shanghai_202606235,Business Meeting,Paris,Buenos Aires,Avion,oui,1.69412997667271
Shanghai_202606236,Development,Shanghai,Rabat,Avion,oui,1.6806601318820653
Shanghai_202606237,Development,Shanghai,Buenos Aires,Avion,oui,2.9995995303516705
Shanghai_202606238,Internal Meeting,Shanghai,Tokyo,Avion,non,0.34775248771696393
Shanghai_202606239,Business Meeting,Shanghai,Wellington,Avion,oui,1.4951151246865824
Shanghai_2026062310,Internal Meeting,Shanghai,Pekin,Avion,oui,0.21745330359392437
Shanghai_2026062311,Business Meeting,Shanghai,Los Angeles,Avion,oui,1.600472390929126
BERLIN_202606240,Business Meeting,Berlin,Stockholm,Avion,oui,0.23365209633025752
BERLIN_202606241,Business Meeting,Berlin,Wellington,Avion,oui,2.7714843516316483
BERLIN_202606242,Training,Berlin,Bogota,Avion,oui,1.447284245756637
BERLIN_202606243,Training,Berlin,London,Avion,oui,0.2646797773164078
BERLIN_202606244,Internal Meeting,Berlin,Auckland,Avion,oui,2.7120891567911634
BERLIN_202606245,Training,New-York,Helsinki,Avion,non,1.0205069146233336
BERLIN_202606246,Development,Berlin,Dubaï,Avion,oui,0.7172509834741226
LONDON_202606240,Training,London,Tunis,Avion,oui,0.41208934063584424
LONDON_202606241,Conference,London,Berlin,Avion,oui,0.2646797773164078
LONDON_202606242,Conference,London,Sidney,Avion,oui,2.59752122589613
LONDON_202606243,Business Meeting,London,Vancouver,Avion,oui,1.1665902264912014
LONDON_202606244,Development,London,New-York,Avion,oui,0.8611147885052602
LONDON_202606245,Business Meeting,London,Rabat,Avion,oui,0.39512263508330325
LONDON_202606246,Conference,London,Auckland,Avion,oui,2.8015700537607446
LONDON_202606247,Conference,London,Bogota,Avion,oui,1.305914171107785
LONDON_202606248,Training,London,Stockholm,Avion,oui,0.2856740096546725
LONDON_202606249,Internal Meeting,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026062410,Training,London,Buenos Aires,Avion,oui,1.706002999032621
LONDON_2026062411,Development,London,Tunis,Avion,oui,0.41208934063584424
LONDON_2026062412,Training,London,Auckland,Avion,oui,2.8015700537607446
LONDON_2026062413,Business Meeting,London,Auckland,Avion,oui,2.8015700537607446
LONDON_2026062414,Development,London,Marseille,Avion,oui,0.20508872977185863
LONDON_2026062415,Business Meeting,London,London,Transports en commun,oui,0.00032
LONDON_2026062416,Internal Meeting,London,Oslo,Avion,oui,0.23341689455796424
LONDON_2026062417,Business Meeting,New-York,Tokyo,Avion,oui,1.6632323701187266
LONDON_2026062418,Training,London,Alger,Avion,oui,0.32773676062467577
LONDON_2026062419,Development,London,Bogota,Avion,oui,1.305914171107785
LONDON_2026062420,Internal Meeting,London,Melbourne,Avion,oui,2.583802037335948
LONDON_2026062421,Business Meeting,London,Marseille,Avion,oui,0.20508872977185863
LONDON_2026062422,Business Meeting,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026062423,Business Meeting,London,Lima,Avion,oui,1.5601955023922407
LONDON_2026062424,Business Meeting,London,Washington,Avion,oui,0.911006281280688
LONDON_2026062425,Internal Meeting,London,Bogota,Avion,oui,1.305914171107785
LA_202606240,Business Meeting,Los Angeles,London,Avion,oui,1.345263111598265
LA_202606241,Training,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_202606242,Conference,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_202606243,Conference,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_202606244,Conference,Los Angeles,Wellington,Avion,oui,1.6579812304884136
LA_202606245,Development,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_202606246,Conference,Shanghai,Washington,Avion,oui,1.8362697040386036
LA_202606247,Internal Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_202606248,Training,Los Angeles,Pekin,Avion,oui,1.5439352100455292
LA_202606249,Conference,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026062410,Development,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_2026062411,Internal Meeting,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_2026062412,Business Meeting,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026062413,Internal Meeting,Los Angeles,Tokyo,Avion,oui,1.3536910452568316
LA_2026062414,Internal Meeting,Los Angeles,Pekin,Avion,oui,1.5439352100455292
LA_2026062415,Development,Los Angeles,Mexico,Avion,non,0.38320138291896094
LA_2026062416,Development,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026062417,Training,Los Angeles,Osaka,Avion,oui,1.4112512677938975
LA_2026062418,Conference,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026062419,Conference,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_2026062420,Development,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026062421,Internal Meeting,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_2026062422,Training,Los Angeles,Los Angeles,Transports en commun,oui,0.00032
LA_2026062423,Business Meeting,Los Angeles,Tokyo,Avion,oui,1.3536910452568316
NewYork_202606240,Business Meeting,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_202606241,Development,New-York,Montreal,Avion,non,0.16224264853993534
NewYork_202606242,Business Meeting,New-York,Melbourne,Avion,oui,2.548619801766167
NewYork_202606243,Internal Meeting,New-York,London,Avion,oui,0.8611147885052602
NewYork_202606244,Training,New-York,Rabat,Avion,oui,0.901784040037043
NewYork_202606245,Training,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_202606246,Training,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_202606247,Development,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_202606248,Business Meeting,New-York,Melbourne,Avion,oui,2.548619801766167
NewYork_202606249,Development,New-York,Wellington,Avion,non,2.2037547203645382
NewYork_2026062410,Business Meeting,New-York,Tokyo,Avion,oui,1.6632323701187266
NewYork_2026062411,Business Meeting,New-York,Lille,Avion,oui,0.8979777320096011
NewYork_2026062412,Internal Meeting,New-York,Pekin,Avion,oui,1.6847864622747322
NewYork_2026062413,Conference,New-York,Lima,Avion,non,0.9074036236801507
NewYork_2026062414,Business Meeting,Shanghai,Osaka,Avion,oui,0.2726737248640281
NewYork_2026062415,Development,New-York,London,Avion,oui,0.8611147885052602
NewYork_2026062416,Business Meeting,New-York,Wellington,Avion,oui,2.2037547203645382
Paris_202606240,Development,Paris,Tunis,Avion,oui,0.34834836520291734
Paris_202606241,Internal Meeting,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_202606242,Conference,Paris,Sidney,Avion,oui,2.5924955976413657
Paris_202606243,Training,Paris,Lima,Avion,oui,1.572927709365489
Paris_202606244,Training,Paris,Bordeaux,Taxi,oui,0.24887469616918176
Paris_202606245,Business Meeting,Paris,Washington,Avion,oui,0.9515926527898403
Paris_202606246,Internal Meeting,Paris,Rio de Janeiro,Avion,oui,1.4081517422419538
Paris_202606247,Training,Paris,London,Avion,oui,0.11318954553164326
Paris_202606248,Conference,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_202606249,Training,Paris,Lille,Train,non,0.0009831170647295673
Paris_2026062410,Conference,Paris,Rio de Janeiro,Avion,non,1.4081517422419538
Paris_2026062411,Internal Meeting,Paris,Lille,Train,oui,0.0009831170647295673
Paris_2026062412,Business Meeting,Paris,Melbourne,Avion,oui,2.566770544094725
Paris_2026062413,Training,Paris,Helsinki,Avion,oui,0.3747427088664133
Paris_2026062414,Development,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_2026062415,Conference,Paris,Lima,Avion,oui,1.572927709365489
Paris_2026062416,Business Meeting,Paris,Bogota,Avion,oui,1.325797970330642
Paris_2026062417,Development,Paris,Lima,Avion,oui,1.572927709365489
Paris_2026062418,Conference,Paris,Marseille,Avion,non,0.19486719622262397
Paris_2026062419,Conference,Paris,London,Avion,oui,0.11318954553164326
Paris_2026062420,Conference,Paris,Rio de Janeiro,Avion,oui,1.4081517422419538
Paris_2026062421,Conference,Paris,London,Avion,oui,0.11318954553164326
Paris_2026062422,Training,Paris,Wellington,Avion,oui,2.900334109892404
Paris_2026062423,Conference,Paris,Auckland,Avion,oui,2.833447079673439
Paris_2026062424,Conference,Paris,Sidney,Avion,oui,2.5924955976413657
Paris_2026062425,Training,Paris,Rabat,Avion,oui,0.3572164423320607
Paris_2026062426,Training,Paris,Wellington,Avion,oui,2.900334109892404
Shanghai_202606240,Development,New-York,Rabat,Avion,oui,0.901784040037043
Shanghai_202606241,Training,Shanghai,Helsinki,Avion,oui,1.1355649853358931
Shanghai_202606242,Internal Meeting,Shanghai,Pekin,Train,oui,0.005125689076207684
Shanghai_202606243,Training,Shanghai,Auckland,Avion,oui,1.440523979189104
Shanghai_202606244,Training,Shanghai,Tokyo,Avion,oui,0.34775248771696393
Shanghai_202606245,Internal Meeting,Shanghai,Alger,Avion,oui,1.5505915132664359
Shanghai_202606246,Business Meeting,Shanghai,Auckland,Avion,oui,1.440523979189104
Shanghai_202606247,Conference,Shanghai,Vancouver,Avion,oui,1.3864924401536767
Shanghai_202606248,Conference,Shanghai,Oslo,Avion,oui,1.243671863305568
Shanghai_202606249,Conference,Shanghai,Montreal,Avion,oui,1.7394202362904245
Shanghai_2026062410,Development,Shanghai,Wellington,Avion,oui,1.4951151246865824
BERLIN_202606250,Training,Berlin,London,Avion,oui,0.2646797773164078
BERLIN_202606251,Internal Meeting,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_202606252,Business Meeting,Berlin,Oslo,Avion,oui,0.2408317161090215
BERLIN_202606253,Conference,Berlin,Tunis,Avion,oui,0.41059450868541497
BERLIN_202606254,Business Meeting,Berlin,Osaka,Avion,oui,1.354654233742313
BERLIN_202606255,Internal Meeting,Berlin,Tokyo,Avion,non,1.3704668666094826
BERLIN_202606256,Conference,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_202606257,Conference,Berlin,Bogota,Avion,non,1.447284245756637
BERLIN_202606258,Training,Berlin,Auckland,Avion,oui,2.7120891567911634
BERLIN_202606259,Business Meeting,Berlin,Auckland,Avion,oui,2.7120891567911634
BERLIN_2026062510,Development,Berlin,Marseille,Avion,non,0.23943933164074335
BERLIN_2026062511,Training,Berlin,Sao Paulo,Avion,oui,1.5727709301141994
BERLIN_2026062512,Internal Meeting,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_2026062513,Conference,Berlin,Pekin,Avion,oui,1.1327413122604757
BERLIN_2026062514,Internal Meeting,Berlin,Melbourne,Avion,oui,2.4424900332385766
BERLIN_2026062515,Development,Los Angeles,Sidney,Avion,oui,1.8496576605277766
BERLIN_2026062516,Conference,Berlin,Compiègne,Avion,oui,0.2348762145071542
BERLIN_2026062517,Training,Berlin,Rio de Janeiro,Avion,oui,1.5359830136722428
BERLIN_2026062518,Training,Paris,Tokyo,Avion,oui,1.4913752121684454
LONDON_202606250,Internal Meeting,London,London,Transports en commun,oui,0.00032
LONDON_202606251,Development,London,Bogota,Avion,oui,1.305914171107785
LONDON_202606252,Conference,London,Alger,Avion,non,0.32773676062467577
LONDON_202606253,Internal Meeting,London,London,Transports en commun,oui,0.00032
LONDON_202606254,Conference,London,Mexico,Avion,oui,1.3438348114697487
LONDON_202606255,Business Meeting,London,Oslo,Avion,oui,0.23341689455796424
LONDON_202606256,Training,London,London,Transports en commun,oui,0.00032
LONDON_202606257,Development,Shanghai,New-York,Avion,oui,1.8169194861576556
