ID_MATERIELINFO,TYPE,MODELE,IMPACT,ECRAN
NewYork_MATERIEL_INFO_202606051,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202606059,pc fixe,precision tower 5xxx,0.44,non
LONDON_MATERIEL_INFO_202606054,pc fixe,elite mini,0.137,non
BERLIN_MATERIEL_INFO_202606050,pc fixe tout-en-un,mac pro,0.9,non
BERLIN_MATERIEL_INFO_202606052,pc portable,elitebook 10xx,0.223,non
LA_MATERIEL_INFO_2026060511,pc portable,latitude 3xxx,0.22,non
LONDON_MATERIEL_INFO_202606053,pc portable,latitude 5xxx,0.3,non
LA_MATERIEL_INFO_202606050,pc portable,precision 3xxx,0.266,non
LONDON_MATERIEL_INFO_202606050,pc portable,macbook air,0.25,non
LA_MATERIEL_INFO_202606056,pc portable,macbook air retina,0.176,non
LA_MATERIEL_INFO_202606052,pc portable,macbook air retina,0.176,non
NewYork_MATERIEL_INFO_202606053,vidéo projecteur,modèle par défaut,0.094,non
LA_MATERIEL_INFO_202606058,imprimante,modèle par défaut,0.5,non
LONDON_MATERIEL_INFO_202606052,imprimante,modèle par défaut,0.5,non
LONDON_MATERIEL_INFO_202606051,imprimante,laser a3 (40-99kg),0.96,non
Shanghai_MATERIEL_INFO_202606050,imprimante,laser a3 (>100kg),1.8,non
LA_MATERIEL_INFO_202606053,telephone ip,modèle par défaut,0.017,non
LA_MATERIEL_INFO_202606051,station d'accueil,modèle par défaut,0.026,non
LONDON_MATERIEL_INFO_202606055,clavier,modèle par défaut,0.024,non
LA_MATERIEL_INFO_202606067,pc fixe,mac mini,0.27,non
NewYork_MATERIEL_INFO_202606067,pc fixe,elite mini,0.137,non
Paris_MATERIEL_INFO_202606065,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202606068,pc fixe,"elitedesk (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_202606068,pc fixe,prodesk mini/dm,0.1,non
Paris_MATERIEL_INFO_202606064,pc fixe,pc fixe (moy),0.3,non
LA_MATERIEL_INFO_202606069,pc fixe tout-en-un,modèle par défaut,0.352,non
LA_MATERIEL_INFO_202606065,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LONDON_MATERIEL_INFO_202606060,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202606065,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
NewYork_MATERIEL_INFO_202606064,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LA_MATERIEL_INFO_202606061,pc portable,omen,0.356,non
LA_MATERIEL_INFO_202606060,pc portable,omen,0.356,non
Paris_MATERIEL_INFO_202606062,pc portable,victus,0.267,non
NewYork_MATERIEL_INFO_202606062,pc portable,victus,0.267,non
BERLIN_MATERIEL_INFO_202606061,pc portable,probook,0.226,non
NewYork_MATERIEL_INFO_202606063,pc portable,zbook studio,0.379,non
BERLIN_MATERIEL_INFO_202606062,pc portable,latitude 3xxx,0.22,non
BERLIN_MATERIEL_INFO_202606060,pc portable,latitude 7xxx,0.264,non
LA_MATERIEL_INFO_2026060610,pc portable,precision 7xxx,0.304,non
LA_MATERIEL_INFO_2026060613,pc portable,macbook air pre-retina,0.31,non
BERLIN_MATERIEL_INFO_202606065,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202606060,vidéo projecteur,pour salle,0.15,non
NewYork_MATERIEL_INFO_202606061,tablette,modèle par défaut,0.15,non
Paris_MATERIEL_INFO_202606063,imprimante,laser à poser (<40kg),0.43,non
LA_MATERIEL_INFO_202606062,imprimante,laser à poser (<40kg),0.43,non
BERLIN_MATERIEL_INFO_202606063,imprimante,laser a3 (>100kg),1.8,non
LA_MATERIEL_INFO_202606064,souris,modèle par défaut,0.005,non
BERLIN_MATERIEL_INFO_202606070,pc fixe,elitedesk dm,0.23,non
BERLIN_MATERIEL_INFO_202606071,ecran,24pouces-31pouces,0.43,non
BERLIN_MATERIEL_INFO_202606073,pc portable,latitude 5xxx,0.3,non
BERLIN_MATERIEL_INFO_202606074,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
LONDON_MATERIEL_INFO_202606070,pc portable,elitebook 8xx,0.29,non
LA_MATERIEL_INFO_202606070,pc fixe,elitedesk dm,0.23,non
LA_MATERIEL_INFO_202606071,pc fixe,precision tower 5xxx,0.44,non
LA_MATERIEL_INFO_202606073,pc fixe,station de travail (moy),0.6,non
LA_MATERIEL_INFO_202606074,pc portable,moyenne 13pouces,0.25,non
LA_MATERIEL_INFO_202606075,pc portable,latitude 7xxx,0.264,non
LA_MATERIEL_INFO_202606076,pc fixe,wyse thin client,0.069,non
LA_MATERIEL_INFO_202606077,pc portable,moyenne 13pouces,0.25,non
LA_MATERIEL_INFO_202606078,station d'accueil,modèle par défaut,0.026,non
NewYork_MATERIEL_INFO_202606070,pc portable,macbook air,0.25,non
NewYork_MATERIEL_INFO_202606071,pc fixe tout-en-un,modèle par défaut,0.352,non
NewYork_MATERIEL_INFO_202606072,ecran,modèle par défaut,0.43,non
NewYork_MATERIEL_INFO_202606073,smartphone,modèle par défaut,0.063,non
NewYork_MATERIEL_INFO_202606074,pc fixe,precision tower 7xxx,0.555,non
NewYork_MATERIEL_INFO_202606075,pc portable,precision 3xxx,0.266,non
NewYork_MATERIEL_INFO_202606076,pc portable,precision 7xxx,0.304,non
NewYork_MATERIEL_INFO_202606077,pc portable,elitebook 6xx,0.175,non
NewYork_MATERIEL_INFO_202606078,pc fixe tout-en-un,mac pro,0.9,non
NewYork_MATERIEL_INFO_202606079,pc portable,moyenne 13pouces,0.25,non
NewYork_MATERIEL_INFO_2026060710,vidéo projecteur,modèle par défaut,0.094,non
NewYork_MATERIEL_INFO_2026060711,serveur,noeud de calcul,1.3,non
NewYork_MATERIEL_INFO_2026060712,pc portable,latitude 5xxx,0.3,non
Paris_MATERIEL_INFO_202606070,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Paris_MATERIEL_INFO_202606075,pc portable,moyenne 14/15pouces,0.294,non
Paris_MATERIEL_INFO_202606076,pc fixe,mac pro,0.9,non
Paris_MATERIEL_INFO_202606079,pc fixe,pc fixe (moy),0.3,non
Paris_MATERIEL_INFO_2026060712,serveur,noeud de calcul,1.3,non
Shanghai_MATERIEL_INFO_202606070,vidéo projecteur,pour amphi,0.2,non
Shanghai_MATERIEL_INFO_202606071,pc portable,latitude 5xxx,0.3,non
Shanghai_MATERIEL_INFO_202606073,pc portable,precision 7xxx,0.304,non
Shanghai_MATERIEL_INFO_202606074,pc portable,macbook air pre-retina,0.31,non
Shanghai_MATERIEL_INFO_202606075,disque dur,modèle par défaut,0.01,non
Shanghai_MATERIEL_INFO_202606076,pc portable,probook,0.226,non
Shanghai_MATERIEL_INFO_202606077,borne wifi,modèle par défaut,0.01,non
Shanghai_MATERIEL_INFO_202606078,ecran,jusqu'à 23pouces,0.35,non
Shanghai_MATERIEL_INFO_202606079,clavier,modèle par défaut,0.024,non
Paris_MATERIEL_INFO_202606084,pc fixe,optiplex micro,0.174,non
LA_MATERIEL_INFO_202606085,pc fixe,precision tower 3xxx,0.285,non
NewYork_MATERIEL_INFO_202606085,pc fixe,mac pro,0.9,non
Paris_MATERIEL_INFO_202606081,pc fixe,elite mini,0.137,non
BERLIN_MATERIEL_INFO_202606083,pc fixe,"elitedesk (tower, sff, one)",0.393,non
LONDON_MATERIEL_INFO_202606089,pc fixe,prodesk mini/dm,0.1,non
Paris_MATERIEL_INFO_202606087,pc fixe,"elite (tower, sff, one)",0.393,non
NewYork_MATERIEL_INFO_202606086,pc fixe,station de travail (moy),0.6,non
LONDON_MATERIEL_INFO_202606085,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
LONDON_MATERIEL_INFO_202606087,pc fixe tout-en-un,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202606080,pc portable,victus,0.267,non
LONDON_MATERIEL_INFO_202606088,pc portable,victus,0.267,non
Paris_MATERIEL_INFO_202606082,pc portable,elitebook 6xx,0.175,non
LONDON_MATERIEL_INFO_202606081,pc portable,elitebook 6xx,0.175,non
LA_MATERIEL_INFO_202606084,pc portable,elitebook 10xx,0.223,non
NewYork_MATERIEL_INFO_202606080,pc portable,latitude 5xxx,0.3,non
LA_MATERIEL_INFO_202606086,pc portable,macbook air,0.25,non
LONDON_MATERIEL_INFO_202606083,pc portable,moyenne 13pouces,0.25,non
Paris_MATERIEL_INFO_202606083,pc portable,moyenne 17pouces,0.365,non
LONDON_MATERIEL_INFO_202606080,ecran,modèle par défaut,0.43,non
LA_MATERIEL_INFO_202606080,ecran,32pouces et plus,0.59,non
NewYork_MATERIEL_INFO_202606083,tablette,modèle par défaut,0.15,non
NewYork_MATERIEL_INFO_202606082,smartphone,modèle par défaut,0.063,non
Paris_MATERIEL_INFO_202606080,imprimante,laser à poser (<40kg),0.43,non
NewYork_MATERIEL_INFO_202606087,telephone ip,modèle par défaut,0.017,non
LA_MATERIEL_INFO_202606081,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_202606084,telephone ip,modèle par défaut,0.017,non
Paris_MATERIEL_INFO_202606088,station d'accueil,modèle par défaut,0.026,non
LONDON_MATERIEL_INFO_202606082,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202606085,clavier,modèle par défaut,0.024,non
NewYork_MATERIEL_INFO_202606084,serveur,serveur de stockage,2.5,non
LONDON_MATERIEL_INFO_202606094,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202606091,pc fixe,precision tower 5xxx,0.44,non
LA_MATERIEL_INFO_202606094,pc fixe,mac mini,0.27,non
LA_MATERIEL_INFO_202606093,pc fixe,rasberry pi 4,0.015,non
Paris_MATERIEL_INFO_202606090,pc fixe,pc fixe (moy),0.3,non
LONDON_MATERIEL_INFO_202606097,pc fixe tout-en-un,modèle par défaut,0.352,non
BERLIN_MATERIEL_INFO_202606090,pc fixe tout-en-un,imac 21pouces,0.29,non
Shanghai_MATERIEL_INFO_202606093,pc fixe tout-en-un,imac pro,0.7,non
Shanghai_MATERIEL_INFO_202606090,pc fixe tout-en-un,imac pro,0.7,non
LONDON_MATERIEL_INFO_202606096,pc fixe tout-en-un,mac pro,0.9,non
BERLIN_MATERIEL_INFO_202606094,pc portable,chromebook 11-13pouces,0.175,non
Paris_MATERIEL_INFO_202606091,pc portable,elitebook 8xx,0.29,non
Shanghai_MATERIEL_INFO_202606092,pc portable,latitude 3xxx,0.22,non
Paris_MATERIEL_INFO_202606093,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_202606095,pc portable,moyenne 17pouces,0.365,non
LONDON_MATERIEL_INFO_202606092,ecran,modèle par défaut,0.43,non
LONDON_MATERIEL_INFO_202606093,ecran,jusqu'à 23pouces,0.35,non
Shanghai_MATERIEL_INFO_202606094,ecran,24pouces-31pouces,0.43,non
LONDON_MATERIEL_INFO_202606091,ecran,32pouces et plus,0.59,non
BERLIN_MATERIEL_INFO_202606091,tablette,modèle par défaut,0.15,non
LONDON_MATERIEL_INFO_202606099,smartphone,modèle par défaut,0.063,non
LA_MATERIEL_INFO_202606092,imprimante,laser a3 (40-99kg),0.96,non
Shanghai_MATERIEL_INFO_202606095,imprimante,laser a3 (>100kg),1.8,non
BERLIN_MATERIEL_INFO_202606095,imprimante,laser a3 (>100kg),1.8,non
Shanghai_MATERIEL_INFO_202606097,station d'accueil,modèle par défaut,0.026,non
LONDON_MATERIEL_INFO_202606090,clavier,modèle par défaut,0.024,non
LONDON_MATERIEL_INFO_2026060910,borne wifi,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202606100,pc portable,chromebook 11-13pouces,0.175,non
BERLIN_MATERIEL_INFO_202606101,pc fixe,mac pro,0.9,non
BERLIN_MATERIEL_INFO_202606102,pc portable,chromebook 11-13pouces,0.175,non
BERLIN_MATERIEL_INFO_202606103,smartphone,modèle par défaut,0.063,non
BERLIN_MATERIEL_INFO_202606104,serveur,serveur de stockage,2.5,non
BERLIN_MATERIEL_INFO_202606105,pc fixe,omen,0.29,non
LONDON_MATERIEL_INFO_202606100,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202606101,pc portable,macbook air retina,0.176,non
LONDON_MATERIEL_INFO_202606102,pc portable,latitude 3xxx,0.22,non
LONDON_MATERIEL_INFO_202606103,imprimante,laser a3 (>100kg),1.8,non
LA_MATERIEL_INFO_202606100,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LA_MATERIEL_INFO_202606101,pc portable,moyenne 14/15pouces,0.294,non
LA_MATERIEL_INFO_202606102,pc portable,modèle par défaut,0.26,non
LA_MATERIEL_INFO_202606103,pc portable,latitude 3xxx,0.22,non
LA_MATERIEL_INFO_202606104,pc fixe,"elitedesk (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_202606105,ecran,24pouces-31pouces,0.43,non
LA_MATERIEL_INFO_202606106,pc portable,modèle par défaut,0.26,non
LA_MATERIEL_INFO_202606108,vidéo projecteur,modèle par défaut,0.094,non
LA_MATERIEL_INFO_202606109,vidéo projecteur,pour amphi,0.2,non
LA_MATERIEL_INFO_2026061010,pc fixe,optiplex tower,0.26,non
NewYork_MATERIEL_INFO_202606100,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
NewYork_MATERIEL_INFO_202606103,pc fixe tout-en-un,imac 21pouces,0.29,non
NewYork_MATERIEL_INFO_202606104,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202606105,pc fixe,prodesk mini/dm,0.1,non
NewYork_MATERIEL_INFO_202606106,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
NewYork_MATERIEL_INFO_202606107,serveur,noeud de calcul,1.3,non
NewYork_MATERIEL_INFO_202606108,serveur,modèle par défaut,1.3,non
NewYork_MATERIEL_INFO_202606109,pc portable,elitebook 6xx,0.175,non
NewYork_MATERIEL_INFO_2026061010,vidéo projecteur,transportable,0.094,non
NewYork_MATERIEL_INFO_2026061011,pc portable,latitude 7xxx,0.264,non
Paris_MATERIEL_INFO_202606100,pc fixe,wyse thin client,0.069,non
Paris_MATERIEL_INFO_202606101,pc portable,precision 7xxx,0.304,non
Paris_MATERIEL_INFO_202606102,pc portable,zbook,0.303,non
Paris_MATERIEL_INFO_202606104,pc portable,victus,0.267,non
Paris_MATERIEL_INFO_202606106,pc fixe,optiplex small,0.24,non
Paris_MATERIEL_INFO_202606107,pc fixe,optiplex small,0.24,non
Paris_MATERIEL_INFO_202606108,pc portable,latitude 3xxx,0.22,non
Paris_MATERIEL_INFO_2026061010,pc portable,chromebook 14-15pouces,0.17,non
Paris_MATERIEL_INFO_2026061011,pc fixe,elitedesk dm,0.23,non
Paris_MATERIEL_INFO_2026061012,imprimante,laser a3 (40-99kg),0.96,non
Shanghai_MATERIEL_INFO_202606101,pc portable,zbook,0.303,non
Shanghai_MATERIEL_INFO_202606103,pc fixe,omen,0.29,non
Shanghai_MATERIEL_INFO_202606105,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_202606106,vidéo projecteur,modèle par défaut,0.094,non
Shanghai_MATERIEL_INFO_202606107,pc fixe,mac pro,0.9,non
LA_MATERIEL_INFO_202606119,pc fixe,modèle par défaut,0.35,non
LA_MATERIEL_INFO_202606115,pc fixe,optiplex micro,0.174,non
Shanghai_MATERIEL_INFO_2026061110,pc fixe,precision tower 5xxx,0.44,non
Paris_MATERIEL_INFO_202606118,pc fixe,precision tower 5xxx,0.44,non
Paris_MATERIEL_INFO_202606115,pc fixe,precision tower 5xxx,0.44,non
Shanghai_MATERIEL_INFO_202606113,pc fixe,mac mini,0.27,non
LONDON_MATERIEL_INFO_202606113,pc fixe,mac mini,0.27,non
Shanghai_MATERIEL_INFO_202606116,pc fixe,"elite (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_202606114,pc fixe,omen,0.29,non
NewYork_MATERIEL_INFO_202606112,pc fixe,z,0.409,non
LA_MATERIEL_INFO_202606117,pc fixe,rasberry pi 4,0.015,non
Paris_MATERIEL_INFO_202606114,pc fixe,pc fixe (moy),0.3,non
Shanghai_MATERIEL_INFO_202606115,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
Paris_MATERIEL_INFO_202606112,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LA_MATERIEL_INFO_202606110,pc fixe tout-en-un,imac pro,0.7,non
Shanghai_MATERIEL_INFO_202606117,pc portable,victus,0.267,non
LONDON_MATERIEL_INFO_202606112,pc portable,elitebook 8xx,0.29,non
Shanghai_MATERIEL_INFO_202606119,pc portable,probook,0.226,non
Shanghai_MATERIEL_INFO_202606118,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_202606111,pc portable,macbook air,0.25,non
NewYork_MATERIEL_INFO_202606110,pc portable,macbook pro 15/16pouces,0.33,non
Paris_MATERIEL_INFO_2026061111,tablette,modèle par défaut,0.15,non
Paris_MATERIEL_INFO_202606116,smartphone,modèle par défaut,0.063,non
NewYork_MATERIEL_INFO_202606111,imprimante,laser a3 (40-99kg),0.96,non
LONDON_MATERIEL_INFO_202606110,imprimante,laser a3 (40-99kg),0.96,non
LA_MATERIEL_INFO_202606118,telephone ip,modèle par défaut,0.017,non
Paris_MATERIEL_INFO_202606113,clavier,modèle par défaut,0.024,non
LA_MATERIEL_INFO_202606113,clavier,modèle par défaut,0.024,non
Paris_MATERIEL_INFO_202606119,serveur,modèle par défaut,1.3,non
LA_MATERIEL_INFO_202606111,disque dur,modèle par défaut,0.01,non
Paris_MATERIEL_INFO_202606120,pc fixe,optiplex small,0.24,non
Shanghai_MATERIEL_INFO_202606125,pc fixe,wyse thin client,0.069,non
Shanghai_MATERIEL_INFO_202606122,pc fixe,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202606121,pc fixe,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202606126,pc fixe,prodesk mini/dm,0.1,non
LA_MATERIEL_INFO_202606120,pc fixe,"elite (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_202606123,pc fixe,omen,0.29,non
LA_MATERIEL_INFO_202606128,pc fixe,z,0.409,non
NewYork_MATERIEL_INFO_202606120,pc fixe,rasberry pi 4,0.015,non
NewYork_MATERIEL_INFO_202606126,pc fixe,pc fixe (moy),0.3,non
LA_MATERIEL_INFO_202606124,pc fixe tout-en-un,modèle par défaut,0.352,non
NewYork_MATERIEL_INFO_202606127,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
LA_MATERIEL_INFO_202606125,pc fixe tout-en-un,imac pro,0.7,non
Paris_MATERIEL_INFO_202606122,pc fixe tout-en-un,mac pro,0.9,non
NewYork_MATERIEL_INFO_202606121,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202606128,pc portable,elitebook 6xx,0.175,non
LONDON_MATERIEL_INFO_202606122,pc portable,elitebook 6xx,0.175,non
LONDON_MATERIEL_INFO_202606120,pc portable,elitebook 6xx,0.175,non
LA_MATERIEL_INFO_202606129,pc portable,elitebook 10xx,0.223,non
Paris_MATERIEL_INFO_202606121,pc portable,precision 5xxx,0.28,non
Paris_MATERIEL_INFO_202606124,pc portable,macbook air,0.25,non
Shanghai_MATERIEL_INFO_202606129,pc portable,macbook air pre-retina,0.31,non
LA_MATERIEL_INFO_202606127,vidéo projecteur,transportable,0.094,non
Shanghai_MATERIEL_INFO_202606124,vidéo projecteur,pour salle,0.15,non
NewYork_MATERIEL_INFO_202606123,vidéo projecteur,pour salle,0.15,non
NewYork_MATERIEL_INFO_202606124,vidéo projecteur,pour amphi,0.2,non
Shanghai_MATERIEL_INFO_202606127,smartphone,modèle par défaut,0.063,non
NewYork_MATERIEL_INFO_202606125,imprimante,modèle par défaut,0.5,non
Shanghai_MATERIEL_INFO_202606123,imprimante,laser à poser (<40kg),0.43,non
LA_MATERIEL_INFO_202606122,imprimante,laser à poser (<40kg),0.43,non
BERLIN_MATERIEL_INFO_202606120,imprimante,laser à poser (<40kg),0.43,non
LA_MATERIEL_INFO_202606121,imprimante,laser a3 (>100kg),1.8,non
Shanghai_MATERIEL_INFO_202606120,telephone ip,modèle par défaut,0.017,non
LA_MATERIEL_INFO_2026061211,serveur,modèle par défaut,1.3,non
LA_MATERIEL_INFO_202606126,serveur,noeud de calcul,1.3,non
LA_MATERIEL_INFO_202606136,pc fixe,modèle par défaut,0.35,non
LA_MATERIEL_INFO_202606135,pc fixe,optiplex tower,0.26,non
LONDON_MATERIEL_INFO_202606139,pc fixe,precision tower 5xxx,0.44,non
LONDON_MATERIEL_INFO_202606133,pc fixe,mac mini,0.27,non
Paris_MATERIEL_INFO_202606137,pc fixe,elitedesk dm,0.23,non
Paris_MATERIEL_INFO_202606139,pc fixe,"prodesk (tower, sff)",0.322,non
Paris_MATERIEL_INFO_202606136,pc fixe,zhan,0.264,non
NewYork_MATERIEL_INFO_202606135,pc fixe,station de travail (moy),0.6,non
Paris_MATERIEL_INFO_202606135,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
LONDON_MATERIEL_INFO_202606138,pc fixe tout-en-un,imac 27pouces retina,0.45,non
LONDON_MATERIEL_INFO_202606130,pc fixe tout-en-un,mac pro,0.9,non
NewYork_MATERIEL_INFO_202606130,pc portable,zbook studio,0.379,non
Paris_MATERIEL_INFO_202606132,pc portable,zbook,0.303,non
Shanghai_MATERIEL_INFO_202606131,pc portable,latitude 5xxx,0.3,non
NewYork_MATERIEL_INFO_202606131,pc portable,latitude 5xxx,0.3,non
LA_MATERIEL_INFO_202606132,pc portable,precision 3xxx,0.266,non
Paris_MATERIEL_INFO_202606134,pc portable,macbook air retina,0.176,non
LONDON_MATERIEL_INFO_202606137,pc portable,macbook air retina,0.176,non
LONDON_MATERIEL_INFO_202606136,pc portable,macbook pro 15/16pouces,0.33,non
LONDON_MATERIEL_INFO_202606135,imprimante,modèle par défaut,0.5,non
LA_MATERIEL_INFO_202606130,souris,modèle par défaut,0.005,non
Paris_MATERIEL_INFO_202606138,serveur,modèle par défaut,1.3,non
LA_MATERIEL_INFO_202606133,serveur,modèle par défaut,1.3,non
BERLIN_MATERIEL_INFO_202606140,ecran,24pouces-31pouces,0.43,non
BERLIN_MATERIEL_INFO_202606141,pc fixe tout-en-un,imac 21pouces retina,0.3,non
BERLIN_MATERIEL_INFO_202606143,imprimante,laser a3 (40-99kg),0.96,non
BERLIN_MATERIEL_INFO_202606144,pc portable,moyenne 17pouces,0.365,non
BERLIN_MATERIEL_INFO_202606145,borne wifi,modèle par défaut,0.01,non
LONDON_MATERIEL_INFO_202606140,imprimante,laser a3 (>100kg),1.8,non
LONDON_MATERIEL_INFO_202606141,pc fixe tout-en-un,imac 21pouces,0.29,non
LONDON_MATERIEL_INFO_202606142,pc portable,modèle par défaut,0.26,non
LA_MATERIEL_INFO_202606140,serveur,noeud de calcul,1.3,non
NewYork_MATERIEL_INFO_202606140,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202606141,ecran,32pouces et plus,0.59,non
NewYork_MATERIEL_INFO_202606142,vidéo projecteur,transportable,0.094,non
NewYork_MATERIEL_INFO_202606143,pc fixe tout-en-un,imac pro,0.7,non
NewYork_MATERIEL_INFO_202606145,pc fixe,modèle par défaut,0.35,non
NewYork_MATERIEL_INFO_202606147,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202606148,pc portable,elitebook 6xx,0.175,non
NewYork_MATERIEL_INFO_2026061411,pc fixe,wyse thin client,0.069,non
Paris_MATERIEL_INFO_202606140,imprimante,laser à poser (<40kg),0.43,non
Paris_MATERIEL_INFO_202606141,pc fixe tout-en-un,imac 21pouces,0.29,non
Paris_MATERIEL_INFO_202606142,pc fixe,station de travail (moy),0.6,non
Paris_MATERIEL_INFO_202606143,pc fixe,optiplex tower,0.26,non
Paris_MATERIEL_INFO_202606144,pc portable,latitude 3xxx,0.22,non
Paris_MATERIEL_INFO_202606146,pc portable,macbook air,0.25,non
Paris_MATERIEL_INFO_202606147,pc portable,macbook pro 15/16pouces,0.33,non
Paris_MATERIEL_INFO_202606149,vidéo projecteur,transportable,0.094,non
Shanghai_MATERIEL_INFO_202606140,imprimante,modèle par défaut,0.5,non
Shanghai_MATERIEL_INFO_202606141,imprimante,laser a3 (>100kg),1.8,non
Shanghai_MATERIEL_INFO_202606142,imprimante,laser a3 (>100kg),1.8,non
Shanghai_MATERIEL_INFO_202606143,pc fixe,precision tower 7xxx,0.555,non
Shanghai_MATERIEL_INFO_202606144,pc portable,moyenne 14/15pouces,0.294,non
Shanghai_MATERIEL_INFO_202606145,pc fixe,zhan,0.264,non
Shanghai_MATERIEL_INFO_202606146,pc fixe,optiplex tower,0.26,non
Shanghai_MATERIEL_INFO_202606147,pc fixe,optiplex tower,0.26,non
Shanghai_MATERIEL_INFO_202606149,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_2026061510,pc fixe,optiplex small,0.24,non
LA_MATERIEL_INFO_202606150,pc fixe,mac mini,0.27,non
Paris_MATERIEL_INFO_202606150,pc fixe,"elitedesk (tower, sff, one)",0.393,non
LONDON_MATERIEL_INFO_202606152,pc fixe,station de travail (moy),0.6,non
Paris_MATERIEL_INFO_202606152,pc fixe tout-en-un,imac 21pouces retina,0.3,non
